ticker,name,industry,marketCap
VABK,Virginia National Bankshares Corporation,Banks - Regional,218853621
VAC,Marriott Vacations Worldwide Corporation,Resorts & Casinos,1845271860
VACH,Voyager Acquisition Corp.,Shell Companies,338071250
VACI,Viking Acquisition Corp. I,Shell Companies,271576003
VAL,Valaris Limited,Oil & Gas Equipment & Services,6153937012
VALE,Vale S.A.,Other Industrial Metals & Mining,73528598713
VALN,Valneva SE,Biotechnology,896085160
VALU,"Value Line, Inc.",Financial Data & Stock Exchanges,349772769
VANI,"Vivani Medical, Inc.",Biotechnology,93430033
VATE,INNOVATE Corp.,Engineering & Construction,68958063
VBIX,Viewbix Inc.,Internet Content & Information,17392739
VBNK,VersaBank,Banks - Regional,520687585
VC,Visteon Corporation,Auto Parts,2680841837
VCEL,Vericel Corporation,Biotechnology,1717999663
VCIC,Vine Hill Capital Investment Corp.,Shell Companies,312106674
VCIG,VCI Global Limited,Consulting Services,12534339
VCTR,"Victory Capital Holdings, Inc.",Asset Management,4846496614
VCYT,"Veracyte, Inc.",Diagnostics & Research,2779368923
VECO,Veeco Instruments Inc.,Semiconductor Equipment & Materials,1940360260
VEEA,Veea Inc.,Information Technology Services,24102203
VEEE,Twin Vee Powercats Co.,Recreational Vehicles,2215150
VEEV,Veeva Systems Inc.,Health Information Services,28272035241
VEL,"Velocity Financial, Inc.",Mortgage Finance,768275593
VELO,"Velo3D, Inc.",Computer Hardware,232752474
VENU,Venu Holding Corporation,Restaurants,224030263
VEON,VEON Ltd.,Telecom Services,3674705869
VERA,"Vera Therapeutics, Inc.",Biotechnology,2998486234
VERI,"Veritone, Inc.",Software - Infrastructure,286434792
VERU,Veru Inc.,Biotechnology,35952717
VERX,"Vertex, Inc.",Software - Application,1969695399
VET,Vermilion Energy Inc.,Oil & Gas Exploration & Production,1610881851
VFC,V.F. Corporation,Apparel Manufacturing,7895694262
VFF,"Village Farms International, Inc.",Farm Products,358105075
VFS,VinFast Auto Ltd.,Auto Manufacturers,7486440563
VG,"Venture Global, Inc.",Oil & Gas Midstream,22718466331
VGAS,"Verde Clean Fuels, Inc.",Utilities - Renewable,41216089
VGZ,Vista Gold Corp.,Gold,331929954
VHC,VirnetX Holding Corporation,Software - Infrastructure,81145960
VHCP,Vine Hill Capital Investment Corp. II,Shell Companies,303906670
VHI,"Valhi, Inc.",Chemicals,438685542
VHUB,"VenHub Global, Inc.",Tobacco,186498151
VIA,"Via Transportation, Inc.",Software - Application,1416529442
VIAV,Viavi Solutions Inc.,Communication Equipment,6131817643
VICI,VICI Properties Inc.,REIT - Diversified,31059658441
VICR,Vicor Corporation,Electronic Components,7335980911
VIK,Viking Holdings Ltd,Travel Services,33337314496
VINP,Vinci Compass Investments Ltd.,Asset Management,770952393
VIOT,"Viomi Technology Co., Ltd","Furnishings, Fixtures & Appliances",93109955
VIPS,Vipshop Holdings Limited,Internet Retail,8523970000
VIR,"Vir Biotechnology, Inc.",Biotechnology,1072653997
VIRC,Virco Mfg. Corporation,"Furnishings, Fixtures & Appliances",98034297
VIRT,"Virtu Financial, Inc.",Capital Markets,5750090727
VISN,"Vistance Networks, Inc.",Communication Equipment,4151822769
VIST,"Vista Energy, S.A.B. de C.V.",Oil & Gas Exploration & Production,5797381750
VITL,"Vital Farms, Inc.",Farm Products,1240701949
VIV,TelefÃ´nica Brasil S.A.,Telecom Services,25214876488
VIVS,"VivoSim Labs, Inc.",Biotechnology,5033367
VKTX,"Viking Therapeutics, Inc.",Biotechnology,3523250455
VLGEA,"Village Super Market, Inc.",Grocery Stores,572287101
VLN,Valens Semiconductor Ltd.,Semiconductors,153548274
VLO,Valero Energy Corporation,Oil & Gas Refining & Marketing,60059428324
VLRS,"Controladora Vuela CompaÃ±Ã­a de AviaciÃ³n, S.A.B. de C.V.",Airlines,1175646983
VLTO,Veralto Corporation,Pollution & Treatment Controls,22838389793
VLY,Valley National Bancorp,Banks - Regional,7403019679
VMAR,Vision Marine Technologies Inc.,Recreational Vehicles,2740911
VMC,Vulcan Materials Company,Building Materials,42535580938
VMD,"Viemed Healthcare, Inc.",Medical Devices,310226121
VMI,"Valmont Industries, Inc.",Conglomerates,9206035297
VNCE,Vince Holding Corp.,Apparel Manufacturing,33215171
VNDA,Vanda Pharmaceuticals Inc.,Biotechnology,361671376
VNET,"VNET Group, Inc.",Information Technology Services,3774433391
VNME,Vendome Acquisition Corporation I,Shell Companies,252250000
VNO,Vornado Realty Trust,REIT - Office,6058647536
VNOM,"Viper Energy, Inc.",Oil & Gas Midstream,15721330625
VNRX,VolitionRx Limited,Medical Devices,31580189
VNT,Vontier Corporation,Scientific & Technical Instruments,6108710000
VNTG,Vantage Corp,Marine Shipping,27072088
VOC,VOC Energy Trust,Oil & Gas Exploration & Production,53550000
VOD,Vodafone Group Public Limited Company,Telecom Services,36334683019
VOR,Vor Biopharma Inc.,Biotechnology,542664309
VOXR,Vox Royalty Corp.,Other Precious Metals & Mining,382799495
VOYA,"Voya Financial, Inc.",Financial Conglomerates,6965400000
VOYG,"Voyager Technologies, Inc.",Aerospace & Defense,1523232238
VPG,"Vishay Precision Group, Inc.",Scientific & Technical Instruments,619867641
VRA,"Vera Bradley, Inc.",Footwear & Accessories,72683057
VRAR,"The Glimpse Group, Inc.",Software - Infrastructure,15699889
VRAX,Virax Biolabs Group Limited,Biotechnology,1577479
VRCA,Verrica Pharmaceuticals Inc.,Biotechnology,88903627
VRDN,"Viridian Therapeutics, Inc.",Biotechnology,2743957730
VRE,"Veris Residential, Inc.",REIT - Residential,1635283582
VREX,Varex Imaging Corporation,Medical Devices,560882000
VRME,"VerifyMe, Inc.",Security & Protection Services,12375976
VRNS,"Varonis Systems, Inc.",Software - Infrastructure,2953810309
VRRM,Verra Mobility Corporation,Information Technology Services,2935985825
VRSK,"Verisk Analytics, Inc.",Consulting Services,24947690030
VRSN,"VeriSign, Inc.",Software - Infrastructure,20004355000
VRT,Vertiv Holdings Co,Electrical Equipment & Parts,90477770857
VRTS,"Virtus Investment Partners, Inc.",Asset Management,931702626
VRTX,Vertex Pharmaceuticals Incorporated,Biotechnology,117984330792
VS,Versus Systems Inc.,Software - Application,4999711
VSA,VisionSys AI Inc.,Education & Training Services,1590952
VSAT,"Viasat, Inc.",Communication Equipment,6333818229
VSCO,Victoria's Secret & Co.,Apparel Retail,4570512533
VSEC,VSE Corporation,Aerospace & Defense,5676864026
VSEE,"VSee Health, Inc.",Health Information Services,12954332
VSH,"Vishay Intertechnology, Inc.",Semiconductors,2627703095
VSME,VS MEDIA Holdings Limited,Advertising Agencies,4234126
VSNT,"Versant Media Group, Inc.",Entertainment,3996623488
VST,Vistra Corp.,Utilities - Independent Power Producers,55262437419
VSTD,Vestand Inc.,Restaurants,3849120
VSTM,"Verastem, Inc.",Biotechnology,450742115
VSTS,Vestis Corporation,Rental & Leasing Services,1085939760
VTAK,"Catheter Precision, Inc.",Medical Devices,2208473
VTEX,VTEX,Software - Application,550825345
VTGN,"Vistagen Therapeutics, Inc.",Biotechnology,21525021
VTIX,Virtuix Holdings Inc.,Computer Hardware,151177039
VTMX,"CorporaciÃ³n Inmobiliaria Vesta, S.A.B. de C.V.",Real Estate - Development,2653419248
VTOL,Bristow Group Inc.,Oil & Gas Equipment & Services,1280007123
VTR,"Ventas, Inc.",REIT - Healthcare Facilities,40760072261
VTRS,Viatris Inc.,Drug Manufacturers - Specialty & Generic,18186446279
VTS,"Vitesse Energy, Inc.",Oil & Gas Exploration & Production,831869824
VTSI,"VirTra, Inc.",Software - Application,50852732
VTVT,vTv Therapeutics Inc.,Biotechnology,466698090
VTYX,"Ventyx Biosciences, Inc.",Biotechnology,999627638
VUZI,Vuzix Corporation,Consumer Electronics,197912420
VVOS,"Vivos Therapeutics, Inc.",Medical Devices,14722949
VVPR,VivoPower International PLC,Solar,23842148
VVV,Valvoline Inc.,Auto & Truck Dealerships,4797260324
VVX,"V2X, Inc.",Aerospace & Defense,2010992243
VWAV,"VisionWave Holdings, Inc.",Aerospace & Defense,156913488
VXRT,"Vaxart, Inc.",Biotechnology,136788569
VYGR,"Voyager Therapeutics, Inc.",Biotechnology,190152287
VYNE,VYNE Therapeutics Inc.,Biotechnology,18620424
VYX,NCR Voyix Corporation,Information Technology Services,1294951840
VZ,Verizon Communications Inc.,Telecom Services,208572820000
VZLA,Vizsla Silver Corp.,Other Industrial Metals & Mining,1333544368
W,Wayfair Inc.,Internet Retail,10755498444
WAB,Westinghouse Air Brake Technologies Corporation,Railroads,43387224235
WABC,Westamerica Bancorporation,Banks - Regional,1284335680
WAFD,"WaFd, Inc.",Banks - Regional,2479213755
WAFU,Wah Fu Education Group Limited,Education & Training Services,7630267
WAI,Top KingWin Ltd,Capital Markets,4074060
WAL,Western Alliance Bancorporation,Banks - Regional,10189506000
WALD,Waldencast plc,Shell Companies,231097964
WASH,"Washington Trust Bancorp, Inc.",Banks - Regional,676311241
WAT,Waters Corporation,Diagnostics & Research,19040995894
WATT,Energous Corporation,Communication Equipment,21968975
WAVE,Eco Wave Power Global AB (publ),Utilities - Renewable,30350648
WAY,Waystar Holding Corp.,Health Information Services,4162092263
WB,Weibo Corporation,Internet Content & Information,2438459789
WBD,"Warner Bros. Discovery, Inc.",Entertainment,69698370800
WBI,WaterBridge Infrastructure LLC,Oil & Gas Equipment & Services,2999956500
WBS,Webster Financial Corporation,Banks - Regional,11525155713
WBTN,WEBTOON Entertainment Inc.,Internet Content & Information,1495777574
WBUY,Webuy Global Ltd,Internet Retail,2102856
WBX,Wallbox N.V.,Electronic Components,49675928
WCC,"WESCO International, Inc.",Industrial Distribution,14385176673
WCN,"Waste Connections, Inc.",Waste Management,40279758596
WCT,Wellchange Holdings Company Limited,Software - Application,22131466
WD,"Walker & Dunlop, Inc.",Mortgage Finance,2090521918
WDAF,Wisdomtree Trust - WisdomTree Asia Defense Fund,Asset Management,15705448
WDAY,"Workday, Inc.",Software - Application,37882520000
WDC,Western Digital Corporation,Computer Hardware,96320673640
WDFC,WD-40 Company,Specialty Chemicals,3231452822
WDH,Waterdrop Inc.,Insurance - Diversified,640142643
WDS,Woodside Energy Group Ltd,Oil & Gas Exploration & Production,35505721922
WEAV,"Weave Communications, Inc.",Health Information Services,440065269
WEC,"WEC Energy Group, Inc.",Utilities - Regulated Electric,37112377012
WELL,Welltower Inc.,REIT - Healthcare Facilities,144970966980
WEN,The Wendy's Company,Restaurants,1383770208
WENN,Wen Acquisition Corp,Shell Companies,381565688
WERN,"Werner Enterprises, Inc.",Trucking,1950245868
WES,"Western Midstream Partners, LP",Oil & Gas Midstream,17278618954
WEST,Westrock Coffee Company,Packaged Foods,490418169
WETH,Wetouch Technology Inc.,Electronic Components,20402923
WETO,Webus International Limited,Software - Application,10230000
WEX,WEX Inc.,Software - Infrastructure,5234143341
WEYS,"Weyco Group, Inc.",Footwear & Accessories,296460720
WF,Woori Financial Group Inc.,Banks - Regional,19757553988
WFC,Wells Fargo & Company,Banks - Diversified,266862080567
WFCF,"Where Food Comes From, Inc.",Specialty Business Services,58046135
WFF,WF Holding Limited,Specialty Industrial Machinery,10292634
WFG,West Fraser Timber Co. Ltd.,Lumber & Wood Production,5851629132
WFRD,Weatherford International plc,Oil & Gas Equipment & Services,7221961615
WGO,"Winnebago Industries, Inc.",Recreational Vehicles,1310848078
WGRX,"Wellgistics Health, Inc.",Pharmaceutical Retailers,28214362
WGS,GeneDx Holdings Corp.,Diagnostics & Research,2620779175
WH,"Wyndham Hotels & Resorts, Inc.",Lodging,5868875088
WHD,"Cactus, Inc.",Oil & Gas Equipment & Services,4555297821
WHF,"WhiteHorse Finance, Inc.",Asset Management,152939519
WHG,"Westwood Holdings Group, Inc.",Asset Management,147980774
WHLR,"Wheeler Real Estate Investment Trust, Inc.",REIT - Retail,1636830
WHR,Whirlpool Corporation,"Furnishings, Fixtures & Appliances",5076399085
WHWK,"Whitehawk Therapeutics, Inc.",Biotechnology,141856370
WILC,G. Willi-Food International Ltd.,Food Distribution,406335682
WIMI,WiMi Hologram Cloud Inc.,Advertising Agencies,23277253
WINA,Winmark Corporation,Specialty Retail,1564810284
WING,Wingstop Inc.,Restaurants,6224255296
WIT,Wipro Limited,Information Technology Services,25310729961
WIX,Wix.com Ltd.,Software - Infrastructure,3881181539
WK,Workiva Inc.,Software - Application,3501267697
WKC,World Kinect Corporation,Oil & Gas Refining & Marketing,1463973669
WKEY,WISeKey International Holding AG,Semiconductors,61298271
WKHS,"Workhorse Group, Inc.",Auto Manufacturers,40658545
WKSP,Worksport Ltd.,Auto Parts,15703784
WLAC,Willow Lane Acquisition Corp.,Shell Companies,184007897
WLDN,"Willdan Group, Inc.",Engineering & Construction,1657739238
WLDS,Wearable Devices Ltd.,Consumer Electronics,7441953
WLFC,Willis Lease Finance Corporation,Rental & Leasing Services,1326715784
WLK,Westlake Corporation,Specialty Chemicals,12664408297
WLKP,Westlake Chemical Partners LP,Chemicals,745450341
WLTH,Wealthfront Corporation,Credit Services,1086871573
WLY,"John Wiley & Sons, Inc.",Publishing,1513156163
WLYB,"John Wiley & Sons, Inc.",Publishing,1561342131
WM,"Waste Management, Inc.",Waste Management,93174598769
WMB,"The Williams Companies, Inc.",Oil & Gas Midstream,86865298010
WMG,Warner Music Group Corp.,Entertainment,14912983096
WMK,"Weis Markets, Inc.",Grocery Stores,1786065011
WMS,"Advanced Drainage Systems, Inc.",Building Products & Equipment,13070100207
WMT,Walmart Inc.,Discount Stores,1065133113069
WNC,Wabash National Corporation,Farm & Heavy Construction Machinery,471084491
WNEB,"Western New England Bancorp, Inc.",Banks - Regional,280523245
WNW,Meiwu Technology Company Limited,Internet Retail,78855729
WOK,WORK Medical Technology Group LTD,Medical Devices,1903223
WOLF,"Wolfspeed, Inc.",Semiconductors,721857680
WOOF,"Petco Health and Wellness Company, Inc.",Specialty Retail,680610775
WOR,"Worthington Enterprises, Inc.",Metal Fabrication,2881133685
WORX,SCWorx Corp.,Health Information Services,3996276
WPAC,White Pearl Acquisition Corp.,Shell Companies,151687030
WPC,W. P. Carey Inc.,REIT - Diversified,16019563536
WPM,Wheaton Precious Metals Corp.,Gold,67579591957
WPP,WPP plc,Advertising Agencies,3790063579
WPRT,Westport Fuel Systems Inc.,Auto Parts,32579667
WRAP,"Wrap Technologies, Inc.",Scientific & Technical Instruments,92652785
WRB,W. R. Berkley Corporation,Insurance - Property & Casualty,27023227400
WRBY,Warby Parker Inc.,Medical Instruments & Supplies,2610662054
WRD,WeRide Inc.,Software - Application,2554608525
WRLD,World Acceptance Corporation,Credit Services,608121831
WRN,Western Copper and Gold Corporation,Other Industrial Metals & Mining,655699093
WS,"Worthington Steel, Inc.",Steel,2365510366
WSBC,"WesBanco, Inc.",Banks - Regional,3519915362
WSBF,"Waterstone Financial, Inc.",Banks - Regional,338490334
WSBK,"Winchester Bancorp, Inc.",Banks - Regional,117121738
WSC,WillScot Holdings Corporation,Rental & Leasing Services,3860887521
WSFS,WSFS Financial Corporation,Banks - Regional,3638137646
WSHP,WeShop Holdings Limited,Internet Content & Information,855452836
WSM,"Williams-Sonoma, Inc.",Specialty Retail,24686737228
WSO,"Watsco, Inc.",Industrial Distribution,15744486294
WSO.B,"Watsco, Inc.",Industrial Distribution,16001295436
WSR,Whitestone REIT,REIT - Retail,774942480
WST,"West Pharmaceutical Services, Inc.",Medical Instruments & Supplies,17526134597
WSTN,Westin Acquisition Corp,Shell Companies,77117950
WT,"WisdomTree, Inc.",Asset Management,2233536648
WTBA,"West Bancorporation, Inc.",Banks - Regional,436564029
WTF,Waton Financial Limited,Asset Management,173172524
WTFC,Wintrust Financial Corporation,Banks - Regional,10082403403
WTG,Wintergreen Acquisition Corp.,Shell Companies,74861644
WTI,"W&T Offshore, Inc.",Oil & Gas Exploration & Production,348138704
WTM,"White Mountains Insurance Group, Ltd.",Insurance - Property & Casualty,5338920248
WTO,UTime Limited,Consumer Electronics,5078192
WTRG,"Essential Utilities, Inc.",Utilities - Regulated Water,10917195600
WTS,"Watts Water Technologies, Inc.",Specialty Industrial Machinery,11209190236
WTTR,"Select Water Solutions, Inc.",Oil & Gas Equipment & Services,1495951857
WTW,Willis Towers Watson Public Limited Company,Insurance Brokers,26905691708
WU,The Western Union Company,Credit Services,3118058518
WULF,TeraWulf Inc.,Capital Markets,6661228727
WVE,Wave Life Sciences Ltd.,Biotechnology,2342358413
WVVI,"Willamette Valley Vineyards, Inc.",Beverages - Wineries & Distilleries,12907775
WWD,"Woodward, Inc.",Aerospace & Defense,22679665044
WWR,"Westwater Resources, Inc.",Other Industrial Metals & Mining,101352950
WWW,"Wolverine World Wide, Inc.",Footwear & Accessories,1453290814
WXM,WF International Limited,Industrial Distribution,4351723
WY,Weyerhaeuser Company,REIT - Specialty,19483158240
WYFI,"WhiteFiber, Inc.",Software - Application,695949200
WYHG,Wing Yip Food Holdings Group Limited,Packaged Foods,24795464
WYNN,"Wynn Resorts, Limited",Resorts & Casinos,11103751538
WYY,WidePoint Corporation,Information Technology Services,48169180
XAIR,"Beyond Air, Inc.",Medical Devices,10939988
XBIO,"Xenetic Biosciences, Inc.",Biotechnology,5521445
XBIT,XBiotech Inc.,Biotechnology,71951045
XBP,"XBP Global Holdings, Inc.",Software - Infrastructure,91544941
XCBE,X3 Acquisition Corp. Ltd.,Shell Companies,274725000
XCH,XCHG Limited,Specialty Industrial Machinery,53423152
XCUR,"Exicure, Inc.",Biotechnology,27216421
XEL,Xcel Energy Inc.,Utilities - Regulated Electric,46719811272
XELB,"Xcel Brands, Inc.",Apparel Manufacturing,10549929
XENE,Xenon Pharmaceuticals Inc.,Biotechnology,3220435833
XERS,"Xeris Biopharma Holdings, Inc.",Biotechnology,1146536837
XFOR,"X4 Pharmaceuticals, Inc.",Biotechnology,294661639
XGN,Exagen Inc.,Diagnostics & Research,73428441
XHG,XChange TEC.INC,Insurance Brokers,44846696
XHLD,"TEN Holdings, Inc.",Broadcasting,428000
XHR,"Xenia Hotels & Resorts, Inc.",REIT - Hotel & Motel,1557778422
XIFR,"XPLR Infrastructure, LP",Utilities - Renewable,1000741585
XLO,"Xilio Therapeutics, Inc.",Biotechnology,40267902
XMTR,"Xometry, Inc.",Industrial Distribution,2774035619
XNCR,"Xencor, Inc.",Biotechnology,833360173
XNET,Xunlei Limited,Software - Infrastructure,364193989
XOM,Exxon Mobil Corporation,Oil & Gas Integrated,626557470000
XOMA,XOMA Royalty Corporation,Biotechnology,291869738
